id,internal_order_number,online_order_number,store_name,full_channel_user_id,shipping_date,payment_date,payable_amount,paid_amount,status,consignee,spu,order_time,province,city,platform,sub_order_number,online_sub_order_number,original_online_order_number,sku,quantity,unit_price,product_name,color_and_spec,product_amount,original_price,is_gift,sub_order_status,refund_status,registered_quantity,actual_refund_quantity,brand
778,ORD-35707193,ONL-6427963782,唯品会特卖店,USER-59980,2024-02-16 07:36:00,2024-02-13 07:36:00,4677.07,4677.07,已完成,薛旭,SPU-优衣-羽绒,2024-02-12 15:36:00,河南省,郑州市,拼多多,SUB-35707193-169,SONL-6427963782-723,ONL-6427963782,YC-9552,3,1446.69,优衣库 羽绒服 (黄色/XL),黄色/XL,4340.07,4677.07,否,已完成,退款失败,3,0,优衣库
779,ORD-82900350,ONL-3635874408,天猫旗舰店,USER-77719,2024-11-18 14:57:00,2024-11-15 14:57:00,9743.18,9563.69,退款中,韩娜,SPU-H&-牛仔,2024-11-14 15:57:00,北京市,北京市,唯品会,SUB-82900350-141,SONL-3635874408-142,ONL-3635874408,SM-4905,5,1058.91,H&M 牛仔裤 (红色/L),红色/L,5294.55,9743.18,否,退款中,待审核,5,0,H&M
780,ORD-83351287,ONL-8120659675,拼多多专卖店,USER-19809,2024-04-09 19:56:00,2024-04-07 19:56:00,8970.52,8970.52,已取消,王勇,SPU-耐克-衬衫,2024-04-07 09:56:00,浙江省,嘉兴市,抖音电商,SUB-83351287-623,SONL-8120659675-265,ONL-8120659675,NK-1935,3,2533.49,耐克 衬衫 (黄色/XXXL),黄色/XXXL,7600.47,8970.52,否,已取消,无退款,3,0,耐克
781,ORD-72392761,ONL-5170212753,线下直营店,USER-28869,2025-01-01 19:40:00,2024-12-29 19:40:00,3919.48,3919.48,已发货,莫龙,SPU-阿迪-卫衣,2024-12-29 17:40:00,北京市,北京市,天猫,SUB-72392761-230,SONL-5170212753-275,ONL-5170212753,AD-4211,4,794.08,阿迪达斯 卫衣 (黄色/XXL),黄色/XXL,3176.32,3919.48,否,已发货,退款失败,4,0,阿迪达斯
782,ORD-35604124,ONL-4685940205,抖音直播间,USER-92808,2024-08-13 03:15:00,2024-08-11 03:15:00,3825.27,3825.27,已完成,侯帅,SPU-耐克-T恤,2024-08-10 14:15:00,山东省,烟台市,线下,SUB-35604124-520,SONL-4685940205-165,ONL-4685940205,ZR-8009,2,1619.12,耐克 T恤 (白色/S),白色/S,3238.24,3825.27,否,已完成,已退款,2,2,耐克
783,ORD-37990380,ONL-5010899605,抖音直播间,USER-48971,2024-02-08 23:24:00,2024-02-06 23:24:00,9332.55,8466.48,退款中,傅涛,SPU-耐克-T恤,2024-02-06 05:24:00,山东省,青岛市,拼多多,SUB-37990380-940,SONL-5010899605-908,ONL-5010899605,YC-4931,3,2397.87,耐克 T恤 (灰色/L),灰色/L,7193.61,9332.55,否,退款中,无退款,3,0,耐克
784,ORD-14656645,ONL-1663433486,唯品会特卖店,USER-31986,2024-03-20 14:49:00,2024-03-17 14:49:00,605.46,605.46,已完成,张玉珍,SPU-李宁-T恤,2024-03-16 19:49:00,四川省,宜宾市,唯品会,SUB-14656645-212,SONL-1663433486-473,ONL-1663433486,LN-1220,5,98.74,李宁 T恤 (灰色/L),灰色/L,493.7,605.46,否,已完成,已退款,5,5,李宁
785,ORD-81821058,ONL-6420570217,拼多多专卖店,USER-66582,2024-02-10 11:27:00,2024-02-07 11:27:00,6521.41,6521.41,已发货,张柳,SPU-ZA-羽绒,2024-02-07 09:27:00,河南省,新乡市,天猫,SUB-81821058-732,SONL-6420570217-437,ONL-6420570217,MT-5890,3,1885.59,ZARA 羽绒服 (黑色/XXL),黑色/XXL,5656.77,6521.41,否,已发货,待审核,3,0,ZARA
786,ORD-46058451,ONL-8447041679,唯品会特卖店,USER-47279,2024-05-28 07:04:00,2024-05-26 07:04:00,12341.65,12341.65,已完成,蔡建国,SPU-李宁-衬衫,2024-05-25 19:04:00,四川省,宜宾市,唯品会,SUB-46058451-708,SONL-8447041679-624,ONL-8447041679,NK-8902,3,2202.51,李宁 衬衫 (卡其色/XXXL),卡其色/XXXL,6607.53,12341.65,否,已完成,无退款,3,0,李宁
787,ORD-66094699,ONL-3515980577,线下直营店,USER-46352,2024-11-05 00:09:00,2024-11-03 00:09:00,1529.05,1529.05,已完成,张强,SPU-以纯-风衣,2024-11-02 13:09:00,河南省,郑州市,唯品会,SUB-66094699-246,SONL-3515980577-880,ONL-3515980577,HM-1103,2,453.84,以纯 风衣 (紫色/L),紫色/L,907.68,1529.05,是,已完成,待审核,2,0,以纯
788,ORD-18434298,ONL-2727352298,唯品会特卖店,USER-23080,2024-09-04 20:10:00,2024-09-01 20:10:00,6733.11,6733.11,已取消,韩龙,SPU-阿迪-衬衫,2024-09-01 11:10:00,四川省,德阳市,京东,SUB-18434298-839,SONL-2727352298-155,ONL-2727352298,AD-9660,3,2059.03,阿迪达斯 衬衫 (白色/XXL),白色/XXL,6177.09,6733.11,否,已取消,已退款,3,3,阿迪达斯
789,ORD-78310750,ONL-1363251014,唯品会特卖店,USER-15810,2024-03-06 15:06:00,2024-03-04 15:06:00,493.37,493.37,已取消,李丽华,SPU-耐克-衬衫,2024-03-03 20:06:00,江苏省,无锡市,京东,SUB-78310750-871,SONL-1363251014-705,ONL-1363251014,NK-3599,3,150.58,耐克 衬衫 (绿色/XXL),绿色/XXL,451.74,493.37,否,已取消,退款失败,3,0,耐克
790,ORD-53051673,ONL-4898712305,线下直营店,USER-40972,2024-01-30 05:54:00,2024-01-29 05:54:00,1751.24,1751.24,已取消,刘英,SPU-森马-T恤,2024-01-28 19:54:00,河南省,洛阳市,线下,SUB-53051673-255,SONL-4898712305-252,ONL-4898712305,ZR-8608,1,1559.52,森马 T恤 (绿色/S),绿色/S,1559.52,1751.24,否,已取消,已退款,1,1,森马
791,ORD-45900994,ONL-1658396264,拼多多专卖店,USER-42502,2024-09-19 22:46:00,2024-09-16 22:46:00,12334.82,12334.82,已取消,武娜,SPU-耐克-卫衣,2024-09-16 19:46:00,浙江省,嘉兴市,抖音电商,SUB-45900994-658,SONL-1658396264-329,ONL-1658396264,AD-4908,4,2457.76,耐克 卫衣 (蓝色/XXXL),蓝色/XXXL,9831.04,12334.82,否,已取消,待审核,4,0,耐克
792,ORD-86245674,ONL-5769095249,京东自营店,USER-23221,2024-05-27 23:55:00,2024-05-25 23:55:00,4940.0,4940.0,已完成,陈霞,SPU-H&-卫衣,2024-05-25 20:55:00,广东省,深圳市,天猫,SUB-86245674-291,SONL-5769095249-452,ONL-5769095249,SM-9677,5,575.13,H&M 卫衣 (灰色/L),灰色/L,2875.65,4940.0,否,已完成,已退款,5,5,H&M
793,ORD-47152699,ONL-3022246031,天猫旗舰店,USER-78035,2024-06-25 05:57:00,2024-06-23 05:57:00,3058.04,3058.04,待发货,杜想,SPU-以纯-连衣,2024-06-22 11:57:00,北京市,北京市,抖音电商,SUB-47152699-487,SONL-3022246031-665,ONL-3022246031,ZR-3060,3,533.88,以纯 连衣裙 (黑色/M),黑色/M,1601.64,3058.04,否,待发货,无退款,3,0,以纯
794,ORD-59974909,ONL-7369501604,唯品会特卖店,USER-44202,2024-09-16 16:51:00,2024-09-15 16:51:00,3390.17,2827.89,退款中,刘霞,SPU-阿迪-T恤,2024-09-14 21:51:00,上海市,上海市,拼多多,SUB-59974909-587,SONL-7369501604-332,ONL-7369501604,YC-2774,2,1568.58,阿迪达斯 T恤 (红色/L),红色/L,3137.16,3390.17,否,退款中,无退款,2,0,阿迪达斯
795,ORD-48376323,ONL-8025850667,京东自营店,USER-69093,2024-05-14 05:14:00,2024-05-13 05:14:00,567.39,567.39,已发货,唐峰,SPU-森马-衬衫,2024-05-12 20:14:00,湖南省,长沙市,抖音电商,SUB-48376323-882,SONL-8025850667-912,ONL-8025850667,MT-8130,1,345.03,森马 衬衫 (蓝色/M),蓝色/M,345.03,567.39,否,已发货,待审核,1,0,森马
796,ORD-81047189,ONL-1863333310,线下直营店,USER-77163,2024-06-05 07:48:00,2024-06-02 07:48:00,2109.1,1375.2,退款中,刘利,SPU-森马-T恤,2024-06-02 07:48:00,湖南省,湘潭市,拼多多,SUB-81047189-741,SONL-1863333310-128,ONL-1863333310,LN-6119,1,1161.01,森马 T恤 (红色/均码),红色/均码,1161.01,2109.1,否,退款中,退款失败,1,0,森马
797,ORD-34261118,ONL-5904108834,拼多多专卖店,USER-84020,2024-04-21 13:23:00,2024-04-20 13:23:00,1312.02,1312.02,待发货,吴桂珍,SPU-H&-衬衫,2024-04-19 19:23:00,湖南省,衡阳市,线下,SUB-34261118-335,SONL-5904108834-375,ONL-5904108834,LN-6785,1,1159.43,H&M 衬衫 (蓝色/XXXL),蓝色/XXXL,1159.43,1312.02,否,待发货,无退款,1,0,H&M
798,ORD-54623927,ONL-8735439112,唯品会特卖店,USER-44503,2024-11-16 03:28:00,2024-11-14 03:28:00,4317.78,4317.78,已完成,赵晶,SPU-李宁-T恤,2024-11-13 09:28:00,上海市,上海市,天猫,SUB-54623927-130,SONL-8735439112-830,ONL-8735439112,YC-9001,2,1436.91,李宁 T恤 (黄色/M),黄色/M,2873.82,4317.78,否,已完成,退款失败,2,0,李宁
799,ORD-99050259,ONL-8951871208,天猫旗舰店,USER-67094,2024-09-26 17:44:00,2024-09-23 17:44:00,1911.58,1423.44,已取消,李宁,SPU-安踏-牛仔,2024-09-23 15:44:00,上海市,上海市,京东,SUB-99050259-109,SONL-8951871208-677,ONL-8951871208,NK-5348,2,821.14,安踏 牛仔裤 (紫色/L),紫色/L,1642.28,1911.58,否,已取消,退款失败,2,0,安踏
800,ORD-97107418,ONL-2817408420,京东自营店,USER-28322,2024-07-23 11:02:00,2024-07-21 11:02:00,1142.68,1102.01,退款中,王军,SPU-ZA-连衣,2024-07-21 10:02:00,上海市,上海市,天猫,SUB-97107418-206,SONL-2817408420-887,ONL-2817408420,HM-9323,1,898.08,ZARA 连衣裙 (红色/M),红色/M,898.08,1142.68,否,退款中,已退款,1,1,ZARA
801,ORD-86784113,ONL-9049719572,拼多多专卖店,USER-31042,2024-02-11 10:41:00,2024-02-10 10:41:00,14029.91,11940.63,已取消,覃秀华,SPU-阿迪-毛衣,2024-02-09 14:41:00,湖北省,武汉市,拼多多,SUB-86784113-863,SONL-9049719572-844,ONL-9049719572,LN-9877,5,2185.22,阿迪达斯 毛衣 (灰色/均码),灰色/均码,10926.1,14029.91,否,已取消,退款失败,5,0,阿迪达斯
802,ORD-93995297,ONL-3573721461,线下直营店,USER-22578,2024-05-14 02:37:00,2024-05-12 02:37:00,5350.91,5350.91,已发货,马桂芝,SPU-ZA-T恤,2024-05-11 11:37:00,浙江省,嘉兴市,抖音电商,SUB-93995297-618,SONL-3573721461-728,ONL-3573721461,NK-7348,3,1098.51,ZARA T恤 (黑色/L),黑色/L,3295.53,5350.91,否,已发货,待审核,3,0,ZARA
803,ORD-89783075,ONL-2235943087,抖音直播间,USER-25778,2024-11-11 22:02:00,2024-11-09 22:02:00,7857.35,7857.35,待发货,宋志强,SPU-美特-T恤,2024-11-09 19:02:00,山东省,烟台市,拼多多,SUB-89783075-982,SONL-2235943087-874,ONL-2235943087,UN-3736,3,1349.31,美特斯邦威 T恤 (黑色/XXXL),黑色/XXXL,4047.93,7857.35,否,待发货,已退款,3,3,美特斯邦威
804,ORD-99351599,ONL-1638294821,唯品会特卖店,USER-33433,2024-11-27 05:22:00,2024-11-26 05:22:00,5523.15,5523.15,已完成,陈淑英,SPU-H&-风衣,2024-11-25 09:22:00,四川省,成都市,唯品会,SUB-99351599-182,SONL-1638294821-207,ONL-1638294821,HM-8301,3,1191.83,H&M 风衣 (紫色/M),紫色/M,3575.49,5523.15,否,已完成,待审核,3,0,H&M
805,ORD-50315025,ONL-2222465795,京东自营店,USER-50656,2024-06-07 09:25:00,2024-06-04 09:25:00,10919.04,7080.95,退款中,陈丽丽,SPU-耐克-衬衫,2024-06-03 22:25:00,四川省,成都市,抖音电商,SUB-50315025-395,SONL-2222465795-544,ONL-2222465795,SM-2407,2,2746.74,耐克 衬衫 (绿色/均码),绿色/均码,5493.48,10919.04,否,退款中,退款失败,2,0,耐克
806,ORD-27140725,ONL-1189905558,京东自营店,USER-33302,2024-04-08 02:15:00,2024-04-07 02:15:00,5762.57,5762.57,已完成,王健,SPU-以纯-卫衣,2024-04-06 15:15:00,山东省,烟台市,京东,SUB-27140725-528,SONL-1189905558-355,ONL-1189905558,UN-4102,3,1500.82,以纯 卫衣 (紫色/XXL),紫色/XXL,4502.46,5762.57,否,已完成,待审核,3,0,以纯
807,ORD-21582060,ONL-4077441986,线下直营店,USER-54841,2024-03-15 07:22:00,2024-03-12 07:22:00,738.5,738.5,已完成,阎燕,SPU-森马-衬衫,2024-03-11 21:22:00,上海市,上海市,天猫,SUB-21582060-889,SONL-4077441986-758,ONL-4077441986,NK-3945,5,134.25,森马 衬衫 (紫色/XXL),紫色/XXL,671.25,738.5,否,已完成,退款失败,5,0,森马
808,ORD-53197380,ONL-8861228733,天猫旗舰店,USER-88968,2024-04-07 01:47:00,2024-04-06 01:47:00,1804.03,1804.03,待发货,王桂兰,SPU-李宁-休闲,2024-04-05 20:47:00,河南省,新乡市,抖音电商,SUB-53197380-687,SONL-8861228733-954,ONL-8861228733,ZR-6713,1,1448.91,李宁 休闲裤 (粉色/XL),粉色/XL,1448.91,1804.03,否,待发货,无退款,1,0,李宁
809,ORD-42310902,ONL-5965720344,线下直营店,USER-70938,2024-10-09 19:39:00,2024-10-06 19:39:00,786.49,786.49,已完成,张欣,SPU-H&-T恤,2024-10-06 04:39:00,四川省,绵阳市,天猫,SUB-42310902-588,SONL-5965720344-387,ONL-5965720344,SM-9441,1,652.37,H&M T恤 (灰色/XXXL),灰色/XXXL,652.37,786.49,否,已完成,退款失败,1,0,H&M
810,ORD-38534243,ONL-9639664730,京东自营店,USER-83966,2024-10-06 09:16:00,2024-10-05 09:16:00,4523.55,4523.55,已取消,覃俊,SPU-ZA-T恤,2024-10-04 20:16:00,北京市,北京市,唯品会,SUB-38534243-431,SONL-9639664730-284,ONL-9639664730,AD-7484,2,1916.09,ZARA T恤 (黄色/S),黄色/S,3832.18,4523.55,否,已取消,无退款,2,0,ZARA
811,ORD-65808171,ONL-2385985983,京东自营店,USER-63872,2024-08-27 12:32:00,2024-08-24 12:32:00,4893.26,4893.26,待发货,罗旭,SPU-阿迪-T恤,2024-08-24 10:32:00,江苏省,苏州市,京东,SUB-65808171-271,SONL-2385985983-226,ONL-2385985983,AD-7508,5,807.48,阿迪达斯 T恤 (绿色/L),绿色/L,4037.4,4893.26,否,待发货,已退款,5,5,阿迪达斯
812,ORD-26553877,ONL-2797724144,唯品会特卖店,USER-85797,2024-11-24 20:59:00,2024-11-23 20:59:00,4823.33,4823.33,待发货,苏秀华,SPU-优衣-毛衣,2024-11-23 16:59:00,江苏省,南京市,抖音电商,SUB-26553877-521,SONL-2797724144-366,ONL-2797724144,AD-9222,2,1548.85,优衣库 毛衣 (白色/XL),白色/XL,3097.7,4823.33,否,待发货,退款失败,2,0,优衣库
813,ORD-19795406,ONL-2869428502,天猫旗舰店,USER-24768,2024-09-26 06:38:00,2024-09-24 06:38:00,123.16,123.16,已取消,滕倩,SPU-森马-衬衫,2024-09-23 21:38:00,山东省,潍坊市,抖音电商,SUB-19795406-179,SONL-2869428502-223,ONL-2869428502,ZR-5855,1,104.8,森马 衬衫 (黑色/XL),黑色/XL,104.8,123.16,否,已取消,无退款,1,0,森马
814,ORD-78100824,ONL-9311023120,抖音直播间,USER-96676,2024-07-25 12:19:00,2024-07-23 12:19:00,2949.39,2949.39,已取消,李桂兰,SPU-李宁-衬衫,2024-07-22 21:19:00,湖南省,湘潭市,拼多多,SUB-78100824-702,SONL-9311023120-114,ONL-9311023120,AD-4693,1,2620.31,李宁 衬衫 (绿色/XXXL),绿色/XXXL,2620.31,2949.39,否,已取消,已退款,1,1,李宁
815,ORD-69845602,ONL-9864722701,天猫旗舰店,USER-45668,2024-08-10 16:46:00,2024-08-09 16:46:00,861.04,861.04,待发货,池欢,SPU-森马-衬衫,2024-08-09 10:46:00,河南省,洛阳市,抖音电商,SUB-69845602-226,SONL-9864722701-213,ONL-9864722701,AD-6457,1,742.41,森马 衬衫 (粉色/XL),粉色/XL,742.41,861.04,否,待发货,退款失败,1,0,森马
816,ORD-67974181,ONL-2439484232,京东自营店,USER-66529,2024-07-15 16:27:00,2024-07-13 16:27:00,2424.88,2424.88,已完成,陈慧,SPU-H&-T恤,2024-07-13 15:27:00,湖北省,宜昌市,拼多多,SUB-67974181-102,SONL-2439484232-368,ONL-2439484232,NK-7615,2,992.36,H&M T恤 (红色/XXXL),红色/XXXL,1984.72,2424.88,否,已完成,无退款,2,0,H&M
817,ORD-75753624,ONL-3522727371,天猫旗舰店,USER-30086,2024-08-31 08:18:00,2024-08-30 08:18:00,4932.16,4932.16,待发货,谢莉,SPU-以纯-T恤,2024-08-29 20:18:00,上海市,上海市,唯品会,SUB-75753624-280,SONL-3522727371-875,ONL-3522727371,MT-9883,5,771.98,以纯 T恤 (卡其色/XXL),卡其色/XXL,3859.9,4932.16,否,待发货,待审核,5,0,以纯
818,ORD-56823957,ONL-4793397353,唯品会特卖店,USER-88734,2024-08-21 20:10:00,2024-08-18 20:10:00,9825.13,9825.13,已取消,刘建平,SPU-耐克-卫衣,2024-08-18 09:10:00,四川省,绵阳市,天猫,SUB-56823957-395,SONL-4793397353-306,ONL-4793397353,AN-7268,5,1845.32,耐克 卫衣 (紫色/XXL),紫色/XXL,9226.6,9825.13,否,已取消,待审核,5,0,耐克
819,ORD-33615010,ONL-6034679626,天猫旗舰店,USER-10182,2024-03-16 01:11:00,2024-03-13 01:11:00,315.44,315.44,已取消,何海燕,SPU-安踏-T恤,2024-03-12 17:11:00,北京市,北京市,唯品会,SUB-33615010-930,SONL-6034679626-744,ONL-6034679626,MT-9627,2,148.96,安踏 T恤 (黑色/XXL),黑色/XXL,297.92,315.44,否,已取消,已退款,2,2,安踏
820,ORD-50523883,ONL-2937943061,京东自营店,USER-61051,2024-04-23 19:50:00,2024-04-20 19:50:00,2413.59,2413.59,已发货,刘林,SPU-森马-衬衫,2024-04-20 18:50:00,湖北省,荆州市,天猫,SUB-50523883-379,SONL-2937943061-493,ONL-2937943061,UN-4253,3,672.22,森马 衬衫 (灰色/XXXL),灰色/XXXL,2016.66,2413.59,否,已发货,待审核,3,0,森马
821,ORD-93281730,ONL-9681320183,拼多多专卖店,USER-90863,2024-09-20 13:16:00,2024-09-18 13:16:00,2262.5,2262.5,已取消,刘平,SPU-以纯-卫衣,2024-09-18 07:16:00,江苏省,无锡市,京东,SUB-93281730-529,SONL-9681320183-973,ONL-9681320183,AD-5039,1,1787.17,以纯 卫衣 (粉色/XXXL),粉色/XXXL,1787.17,2262.5,否,已取消,退款失败,1,0,以纯
822,ORD-16026387,ONL-9847027180,抖音直播间,USER-42891,2024-04-17 03:27:00,2024-04-15 03:27:00,5389.64,5389.64,已发货,张想,SPU-阿迪-休闲,2024-04-14 15:27:00,山东省,潍坊市,拼多多,SUB-16026387-445,SONL-9847027180-783,ONL-9847027180,LN-9779,3,1643.3,阿迪达斯 休闲裤 (绿色/XXXL),绿色/XXXL,4929.9,5389.64,否,已发货,退款失败,3,0,阿迪达斯
823,ORD-36513539,ONL-3137243207,线下直营店,USER-17751,2024-09-29 06:08:00,2024-09-27 06:08:00,6041.45,6041.45,已取消,黄凤兰,SPU-以纯-T恤,2024-09-26 21:08:00,江苏省,苏州市,线下,SUB-36513539-982,SONL-3137243207-720,ONL-3137243207,AD-9114,5,1019.48,以纯 T恤 (蓝色/XXL),蓝色/XXL,5097.4,6041.45,否,已取消,退款失败,5,0,以纯
824,ORD-75422655,ONL-4314085076,天猫旗舰店,USER-90071,2024-12-24 19:46:00,2024-12-22 19:46:00,5811.04,5811.04,已完成,虞秀芳,SPU-ZA-卫衣,2024-12-22 14:46:00,山东省,青岛市,天猫,SUB-75422655-442,SONL-4314085076-607,ONL-4314085076,AN-1829,3,1644.7,ZARA 卫衣 (粉色/XL),粉色/XL,4934.1,5811.04,否,已完成,待审核,3,0,ZARA
825,ORD-14103987,ONL-9668345465,天猫旗舰店,USER-87366,2024-06-03 06:58:00,2024-06-01 06:58:00,2877.93,2877.93,已发货,郭玉珍,SPU-以纯-T恤,2024-05-31 23:58:00,四川省,绵阳市,京东,SUB-14103987-363,SONL-9668345465-802,ONL-9668345465,HM-3435,1,1535.04,以纯 T恤 (黄色/XXXL),黄色/XXXL,1535.04,2877.93,否,已发货,无退款,1,0,以纯
826,ORD-32187174,ONL-3612254487,抖音直播间,USER-61342,2024-08-26 18:00:00,2024-08-23 18:00:00,2866.58,2866.58,待发货,李健,SPU-李宁-连衣,2024-08-23 18:00:00,北京市,北京市,线下,SUB-32187174-538,SONL-3612254487-116,ONL-3612254487,NK-9712,4,574.92,李宁 连衣裙 (黄色/L),黄色/L,2299.68,2866.58,否,待发货,无退款,4,0,李宁
827,ORD-70509482,ONL-9068378920,京东自营店,USER-27219,2024-02-24 16:11:00,2024-02-21 16:11:00,284.42,284.42,待发货,王丽华,SPU-以纯-T恤,2024-02-20 20:11:00,北京市,北京市,抖音电商,SUB-70509482-694,SONL-9068378920-270,ONL-9068378920,NK-2678,1,221.24,以纯 T恤 (黄色/XL),黄色/XL,221.24,284.42,是,待发货,已退款,1,1,以纯
828,ORD-87327969,ONL-9195999140,天猫旗舰店,USER-53880,2024-11-03 20:52:00,2024-11-01 20:52:00,17017.58,17017.58,待发货,谢杰,SPU-耐克-T恤,2024-11-01 19:52:00,上海市,上海市,唯品会,SUB-87327969-997,SONL-9195999140-293,ONL-9195999140,SM-4173,5,1860.83,耐克 T恤 (紫色/XXL),紫色/XXL,9304.15,17017.58,否,待发货,退款失败,5,0,耐克
829,ORD-81146538,ONL-9992641300,天猫旗舰店,USER-27851,2024-08-12 14:55:00,2024-08-10 14:55:00,3649.92,3649.92,已完成,李军,SPU-耐克-T恤,2024-08-10 00:55:00,浙江省,嘉兴市,拼多多,SUB-81146538-149,SONL-9992641300-763,ONL-9992641300,AN-1114,2,1674.42,耐克 T恤 (紫色/S),紫色/S,3348.84,3649.92,否,已完成,已退款,2,2,耐克
830,ORD-86268940,ONL-4848775533,拼多多专卖店,USER-42647,2024-11-05 12:21:00,2024-11-04 12:21:00,3996.38,3996.38,已完成,何明,SPU-ZA-风衣,2024-11-03 12:21:00,广东省,东莞市,抖音电商,SUB-86268940-938,SONL-4848775533-650,ONL-4848775533,AD-9652,1,2231.26,ZARA 风衣 (紫色/L),紫色/L,2231.26,3996.38,否,已完成,已退款,1,1,ZARA
831,ORD-52589346,ONL-6722175078,京东自营店,USER-59776,2024-10-20 23:26:00,2024-10-17 23:26:00,8190.14,8190.14,已取消,许宇,SPU-耐克-衬衫,2024-10-17 19:26:00,湖南省,湘潭市,唯品会,SUB-52589346-106,SONL-6722175078-428,ONL-6722175078,UN-6319,5,1357.58,耐克 衬衫 (粉色/L),粉色/L,6787.9,8190.14,否,已取消,退款失败,5,0,耐克
832,ORD-99574258,ONL-6159824496,京东自营店,USER-56904,2024-08-15 14:54:00,2024-08-12 14:54:00,11606.19,11606.19,已取消,史玉兰,SPU-耐克-卫衣,2024-08-11 22:54:00,湖北省,武汉市,京东,SUB-99574258-440,SONL-6159824496-139,ONL-6159824496,MT-7856,4,2397.12,耐克 卫衣 (卡其色/L),卡其色/L,9588.48,11606.19,否,已取消,待审核,4,0,耐克
833,ORD-99002827,ONL-9066753220,京东自营店,USER-38061,2024-02-27 23:37:00,2024-02-24 23:37:00,2494.73,2494.73,已取消,尹秀兰,SPU-阿迪-T恤,2024-02-24 12:37:00,上海市,上海市,京东,SUB-99002827-363,SONL-9066753220-494,ONL-9066753220,NK-8420,1,2158.23,阿迪达斯 T恤 (绿色/XXXL),绿色/XXXL,2158.23,2494.73,否,已取消,退款失败,1,0,阿迪达斯
834,ORD-14267405,ONL-6464277360,京东自营店,USER-85066,2024-11-19 07:03:00,2024-11-18 07:03:00,3935.49,3935.49,已发货,李玉,SPU-优衣-衬衫,2024-11-17 15:03:00,河南省,新乡市,天猫,SUB-14267405-643,SONL-6464277360-598,ONL-6464277360,HM-5454,2,1277.86,优衣库 衬衫 (黄色/XL),黄色/XL,2555.72,3935.49,否,已发货,已退款,2,2,优衣库
835,ORD-71700851,ONL-2060617710,拼多多专卖店,USER-86846,2024-02-06 00:06:00,2024-02-04 00:06:00,8707.33,8707.33,待发货,刘桂花,SPU-以纯-外套,2024-02-03 10:06:00,湖北省,荆州市,京东,SUB-71700851-912,SONL-2060617710-290,ONL-2060617710,HM-3359,5,1342.75,以纯 外套 (黑色/XL),黑色/XL,6713.75,8707.33,否,待发货,退款失败,5,0,以纯
836,ORD-93134495,ONL-1523097316,京东自营店,USER-63916,2024-09-10 00:09:00,2024-09-08 00:09:00,1395.74,1395.74,已发货,申帆,SPU-以纯-衬衫,2024-09-07 18:09:00,湖北省,宜昌市,唯品会,SUB-93134495-903,SONL-1523097316-167,ONL-1523097316,LN-9792,1,1226.61,以纯 衬衫 (蓝色/M),蓝色/M,1226.61,1395.74,否,已发货,退款失败,1,0,以纯
837,ORD-91092287,ONL-4600606358,唯品会特卖店,USER-40609,2024-08-12 01:08:00,2024-08-11 01:08:00,3378.05,3378.05,已完成,白欣,SPU-耐克-T恤,2024-08-10 22:08:00,湖北省,宜昌市,京东,SUB-91092287-401,SONL-4600606358-461,ONL-4600606358,UN-4671,5,581.91,耐克 T恤 (红色/XL),红色/XL,2909.55,3378.05,否,已完成,退款失败,5,0,耐克
838,ORD-50140166,ONL-2891266466,天猫旗舰店,USER-13841,2024-06-19 21:46:00,2024-06-16 21:46:00,11370.43,11370.43,待发货,陈婷婷,SPU-H&-卫衣,2024-06-15 21:46:00,北京市,北京市,抖音电商,SUB-50140166-405,SONL-2891266466-398,ONL-2891266466,SM-7691,3,2064.1,H&M 卫衣 (绿色/S),绿色/S,6192.3,11370.43,否,待发货,退款失败,3,0,H&M
